sample_idx,attribute_idx,attribute_name,source_id,attribute_strength,seed
23462,15,Eyeglasses,celeba_hq_00962,1.0,23504
23463,15,Eyeglasses,celeba_hq_00963,1.0,23505
23464,15,Eyeglasses,celeba_hq_00964,1.0,23506
23465,15,Eyeglasses,celeba_hq_00965,1.0,23507
23466,15,Eyeglasses,celeba_hq_00966,1.0,23508
23467,15,Eyeglasses,celeba_hq_00967,1.0,23509
23468,15,Eyeglasses,celeba_hq_00968,1.0,23510
23469,15,Eyeglasses,celeba_hq_00969,1.0,23511
23470,15,Eyeglasses,celeba_hq_00970,1.0,23512
23471,15,Eyeglasses,celeba_hq_00971,1.0,23513
23472,15,Eyeglasses,celeba_hq_00972,1.0,23514
23473,15,Eyeglasses,celeba_hq_00973,1.0,23515
23474,15,Eyeglasses,celeba_hq_00974,1.0,23516
23475,15,Eyeglasses,celeba_hq_00975,1.0,23517
23476,15,Eyeglasses,celeba_hq_00976,1.0,23518
23477,15,Eyeglasses,celeba_hq_00977,1.0,23519
23478,15,Eyeglasses,celeba_hq_00978,1.0,23520
23479,15,Eyeglasses,celeba_hq_00979,1.0,23521
23480,15,Eyeglasses,celeba_hq_00980,1.0,23522
23481,15,Eyeglasses,celeba_hq_00981,1.0,23523
23482,15,Eyeglasses,celeba_hq_00982,1.0,23524
23483,15,Eyeglasses,celeba_hq_00983,1.0,23525
23484,15,Eyeglasses,celeba_hq_00984,1.0,23526
23485,15,Eyeglasses,celeba_hq_00985,1.0,23527
23486,15,Eyeglasses,celeba_hq_00986,1.0,23528
23487,15,Eyeglasses,celeba_hq_00987,1.0,23529
23488,15,Eyeglasses,celeba_hq_00988,1.0,23530
23489,15,Eyeglasses,celeba_hq_00989,1.0,23531
23490,15,Eyeglasses,celeba_hq_00990,1.0,23532
23491,15,Eyeglasses,celeba_hq_00991,1.0,23533
23492,15,Eyeglasses,celeba_hq_00992,1.0,23534
23493,15,Eyeglasses,celeba_hq_00993,1.0,23535
23494,15,Eyeglasses,celeba_hq_00994,1.0,23536
23495,15,Eyeglasses,celeba_hq_00995,1.0,23537
23496,15,Eyeglasses,celeba_hq_00996,1.0,23538
23497,15,Eyeglasses,celeba_hq_00997,1.0,23539
23498,15,Eyeglasses,celeba_hq_00998,1.0,23540
23499,15,Eyeglasses,celeba_hq_00999,1.0,23541
23500,15,Eyeglasses,celeba_hq_01000,1.0,23542
23501,15,Eyeglasses,celeba_hq_01001,1.0,23543
23502,15,Eyeglasses,celeba_hq_01002,1.0,23544
23503,15,Eyeglasses,celeba_hq_01003,1.0,23545
23504,15,Eyeglasses,celeba_hq_01004,1.0,23546
23505,15,Eyeglasses,celeba_hq_01005,1.0,23547
23506,15,Eyeglasses,celeba_hq_01006,1.0,23548
23507,15,Eyeglasses,celeba_hq_01007,1.0,23549
23508,15,Eyeglasses,celeba_hq_01008,1.0,23550
23509,15,Eyeglasses,celeba_hq_01009,1.0,23551
23510,15,Eyeglasses,celeba_hq_01010,1.0,23552
23511,15,Eyeglasses,celeba_hq_01011,1.0,23553
23512,15,Eyeglasses,celeba_hq_01012,1.0,23554
23513,15,Eyeglasses,celeba_hq_01013,1.0,23555
23514,15,Eyeglasses,celeba_hq_01014,1.0,23556
23515,15,Eyeglasses,celeba_hq_01015,1.0,23557
23516,15,Eyeglasses,celeba_hq_01016,1.0,23558
23517,15,Eyeglasses,celeba_hq_01017,1.0,23559
23518,15,Eyeglasses,celeba_hq_01018,1.0,23560
23519,15,Eyeglasses,celeba_hq_01019,1.0,23561
23520,15,Eyeglasses,celeba_hq_01020,1.0,23562
23521,15,Eyeglasses,celeba_hq_01021,1.0,23563
23522,15,Eyeglasses,celeba_hq_01022,1.0,23564
23523,15,Eyeglasses,celeba_hq_01023,1.0,23565
23524,15,Eyeglasses,celeba_hq_01024,1.0,23566
23525,15,Eyeglasses,celeba_hq_01025,1.0,23567
23526,15,Eyeglasses,celeba_hq_01026,1.0,23568
23527,15,Eyeglasses,celeba_hq_01027,1.0,23569
23528,15,Eyeglasses,celeba_hq_01028,1.0,23570
23529,15,Eyeglasses,celeba_hq_01029,1.0,23571
23530,15,Eyeglasses,celeba_hq_01030,1.0,23572
23531,15,Eyeglasses,celeba_hq_01031,1.0,23573
23532,15,Eyeglasses,celeba_hq_01032,1.0,23574
23533,15,Eyeglasses,celeba_hq_01033,1.0,23575
23534,15,Eyeglasses,celeba_hq_01034,1.0,23576
23535,15,Eyeglasses,celeba_hq_01035,1.0,23577
23536,15,Eyeglasses,celeba_hq_01036,1.0,23578
23537,15,Eyeglasses,celeba_hq_01037,1.0,23579
23538,15,Eyeglasses,celeba_hq_01038,1.0,23580
23539,15,Eyeglasses,celeba_hq_01039,1.0,23581
23540,15,Eyeglasses,celeba_hq_01040,1.0,23582
23541,15,Eyeglasses,celeba_hq_01041,1.0,23583
23542,15,Eyeglasses,celeba_hq_01042,1.0,23584
23543,15,Eyeglasses,celeba_hq_01043,1.0,23585
23544,15,Eyeglasses,celeba_hq_01044,1.0,23586
23545,15,Eyeglasses,celeba_hq_01045,1.0,23587
23546,15,Eyeglasses,celeba_hq_01046,1.0,23588
23547,15,Eyeglasses,celeba_hq_01047,1.0,23589
23548,15,Eyeglasses,celeba_hq_01048,1.0,23590
23549,15,Eyeglasses,celeba_hq_01049,1.0,23591
23550,15,Eyeglasses,celeba_hq_01050,1.0,23592
23551,15,Eyeglasses,celeba_hq_01051,1.0,23593
23552,15,Eyeglasses,celeba_hq_01052,1.0,23594
23553,15,Eyeglasses,celeba_hq_01053,1.0,23595
23554,15,Eyeglasses,celeba_hq_01054,1.0,23596
23555,15,Eyeglasses,celeba_hq_01055,1.0,23597
23556,15,Eyeglasses,celeba_hq_01056,1.0,23598
23557,15,Eyeglasses,celeba_hq_01057,1.0,23599
23558,15,Eyeglasses,celeba_hq_01058,1.0,23600
23559,15,Eyeglasses,celeba_hq_01059,1.0,23601
23560,15,Eyeglasses,celeba_hq_01060,1.0,23602
23561,15,Eyeglasses,celeba_hq_01061,1.0,23603
23562,15,Eyeglasses,celeba_hq_01062,1.0,23604
23563,15,Eyeglasses,celeba_hq_01063,1.0,23605
23564,15,Eyeglasses,celeba_hq_01064,1.0,23606
23565,15,Eyeglasses,celeba_hq_01065,1.0,23607
23566,15,Eyeglasses,celeba_hq_01066,1.0,23608
23567,15,Eyeglasses,celeba_hq_01067,1.0,23609
23568,15,Eyeglasses,celeba_hq_01068,1.0,23610
23569,15,Eyeglasses,celeba_hq_01069,1.0,23611
23570,15,Eyeglasses,celeba_hq_01070,1.0,23612
23571,15,Eyeglasses,celeba_hq_01071,1.0,23613
23572,15,Eyeglasses,celeba_hq_01072,1.0,23614
23573,15,Eyeglasses,celeba_hq_01073,1.0,23615
23574,15,Eyeglasses,celeba_hq_01074,1.0,23616
23575,15,Eyeglasses,celeba_hq_01075,1.0,23617
23576,15,Eyeglasses,celeba_hq_01076,1.0,23618
23577,15,Eyeglasses,celeba_hq_01077,1.0,23619
23578,15,Eyeglasses,celeba_hq_01078,1.0,23620
23579,15,Eyeglasses,celeba_hq_01079,1.0,23621
23580,15,Eyeglasses,celeba_hq_01080,1.0,23622
23581,15,Eyeglasses,celeba_hq_01081,1.0,23623
23582,15,Eyeglasses,celeba_hq_01082,1.0,23624
23583,15,Eyeglasses,celeba_hq_01083,1.0,23625
23584,15,Eyeglasses,celeba_hq_01084,1.0,23626
23585,15,Eyeglasses,celeba_hq_01085,1.0,23627
23586,15,Eyeglasses,celeba_hq_01086,1.0,23628
23587,15,Eyeglasses,celeba_hq_01087,1.0,23629
23588,15,Eyeglasses,celeba_hq_01088,1.0,23630
23589,15,Eyeglasses,celeba_hq_01089,1.0,23631
23590,15,Eyeglasses,celeba_hq_01090,1.0,23632
23591,15,Eyeglasses,celeba_hq_01091,1.0,23633
23592,15,Eyeglasses,celeba_hq_01092,1.0,23634
23593,15,Eyeglasses,celeba_hq_01093,1.0,23635
23594,15,Eyeglasses,celeba_hq_01094,1.0,23636
23595,15,Eyeglasses,celeba_hq_01095,1.0,23637
23596,15,Eyeglasses,celeba_hq_01096,1.0,23638
23597,15,Eyeglasses,celeba_hq_01097,1.0,23639
23598,15,Eyeglasses,celeba_hq_01098,1.0,23640
23599,15,Eyeglasses,celeba_hq_01099,1.0,23641
23600,15,Eyeglasses,celeba_hq_01100,1.0,23642
23601,15,Eyeglasses,celeba_hq_01101,1.0,23643
23602,15,Eyeglasses,celeba_hq_01102,1.0,23644
23603,15,Eyeglasses,celeba_hq_01103,1.0,23645
23604,15,Eyeglasses,celeba_hq_01104,1.0,23646
23605,15,Eyeglasses,celeba_hq_01105,1.0,23647
23606,15,Eyeglasses,celeba_hq_01106,1.0,23648
23607,15,Eyeglasses,celeba_hq_01107,1.0,23649
23608,15,Eyeglasses,celeba_hq_01108,1.0,23650
23609,15,Eyeglasses,celeba_hq_01109,1.0,23651
23610,15,Eyeglasses,celeba_hq_01110,1.0,23652
23611,15,Eyeglasses,celeba_hq_01111,1.0,23653
23612,15,Eyeglasses,celeba_hq_01112,1.0,23654
23613,15,Eyeglasses,celeba_hq_01113,1.0,23655
23614,15,Eyeglasses,celeba_hq_01114,1.0,23656
23615,15,Eyeglasses,celeba_hq_01115,1.0,23657
23616,15,Eyeglasses,celeba_hq_01116,1.0,23658
23617,15,Eyeglasses,celeba_hq_01117,1.0,23659
23618,15,Eyeglasses,celeba_hq_01118,1.0,23660
23619,15,Eyeglasses,celeba_hq_01119,1.0,23661
23620,15,Eyeglasses,celeba_hq_01120,1.0,23662
23621,15,Eyeglasses,celeba_hq_01121,1.0,23663
23622,15,Eyeglasses,celeba_hq_01122,1.0,23664
23623,15,Eyeglasses,celeba_hq_01123,1.0,23665
23624,15,Eyeglasses,celeba_hq_01124,1.0,23666
23625,15,Eyeglasses,celeba_hq_01125,1.0,23667
23626,15,Eyeglasses,celeba_hq_01126,1.0,23668
23627,15,Eyeglasses,celeba_hq_01127,1.0,23669
23628,15,Eyeglasses,celeba_hq_01128,1.0,23670
23629,15,Eyeglasses,celeba_hq_01129,1.0,23671
23630,15,Eyeglasses,celeba_hq_01130,1.0,23672
23631,15,Eyeglasses,celeba_hq_01131,1.0,23673
23632,15,Eyeglasses,celeba_hq_01132,1.0,23674
23633,15,Eyeglasses,celeba_hq_01133,1.0,23675
23634,15,Eyeglasses,celeba_hq_01134,1.0,23676
23635,15,Eyeglasses,celeba_hq_01135,1.0,23677
23636,15,Eyeglasses,celeba_hq_01136,1.0,23678
23637,15,Eyeglasses,celeba_hq_01137,1.0,23679
23638,15,Eyeglasses,celeba_hq_01138,1.0,23680
23639,15,Eyeglasses,celeba_hq_01139,1.0,23681
23640,15,Eyeglasses,celeba_hq_01140,1.0,23682
23641,15,Eyeglasses,celeba_hq_01141,1.0,23683
23642,15,Eyeglasses,celeba_hq_01142,1.0,23684
23643,15,Eyeglasses,celeba_hq_01143,1.0,23685
23644,15,Eyeglasses,celeba_hq_01144,1.0,23686
23645,15,Eyeglasses,celeba_hq_01145,1.0,23687
23646,15,Eyeglasses,celeba_hq_01146,1.0,23688
23647,15,Eyeglasses,celeba_hq_01147,1.0,23689
23648,15,Eyeglasses,celeba_hq_01148,1.0,23690
23649,15,Eyeglasses,celeba_hq_01149,1.0,23691
23650,15,Eyeglasses,celeba_hq_01150,1.0,23692
23651,15,Eyeglasses,celeba_hq_01151,1.0,23693
23652,15,Eyeglasses,celeba_hq_01152,1.0,23694
23653,15,Eyeglasses,celeba_hq_01153,1.0,23695
23654,15,Eyeglasses,celeba_hq_01154,1.0,23696
23655,15,Eyeglasses,celeba_hq_01155,1.0,23697
23656,15,Eyeglasses,celeba_hq_01156,1.0,23698
23657,15,Eyeglasses,celeba_hq_01157,1.0,23699
23658,15,Eyeglasses,celeba_hq_01158,1.0,23700
23659,15,Eyeglasses,celeba_hq_01159,1.0,23701
23660,15,Eyeglasses,celeba_hq_01160,1.0,23702
23661,15,Eyeglasses,celeba_hq_01161,1.0,23703
23662,15,Eyeglasses,celeba_hq_01162,1.0,23704
23663,15,Eyeglasses,celeba_hq_01163,1.0,23705
23664,15,Eyeglasses,celeba_hq_01164,1.0,23706
23665,15,Eyeglasses,celeba_hq_01165,1.0,23707
23666,15,Eyeglasses,celeba_hq_01166,1.0,23708
23667,15,Eyeglasses,celeba_hq_01167,1.0,23709
23668,15,Eyeglasses,celeba_hq_01168,1.0,23710
23669,15,Eyeglasses,celeba_hq_01169,1.0,23711
23670,15,Eyeglasses,celeba_hq_01170,1.0,23712
23671,15,Eyeglasses,celeba_hq_01171,1.0,23713
23672,15,Eyeglasses,celeba_hq_01172,1.0,23714
23673,15,Eyeglasses,celeba_hq_01173,1.0,23715
23674,15,Eyeglasses,celeba_hq_01174,1.0,23716
23675,15,Eyeglasses,celeba_hq_01175,1.0,23717
23676,15,Eyeglasses,celeba_hq_01176,1.0,23718
23677,15,Eyeglasses,celeba_hq_01177,1.0,23719
23678,15,Eyeglasses,celeba_hq_01178,1.0,23720
23679,15,Eyeglasses,celeba_hq_01179,1.0,23721
23680,15,Eyeglasses,celeba_hq_01180,1.0,23722
23681,15,Eyeglasses,celeba_hq_01181,1.0,23723
23682,15,Eyeglasses,celeba_hq_01182,1.0,23724
23683,15,Eyeglasses,celeba_hq_01183,1.0,23725
23684,15,Eyeglasses,celeba_hq_01184,1.0,23726
23685,15,Eyeglasses,celeba_hq_01185,1.0,23727
23686,15,Eyeglasses,celeba_hq_01186,1.0,23728
23687,15,Eyeglasses,celeba_hq_01187,1.0,23729
23688,15,Eyeglasses,celeba_hq_01188,1.0,23730
23689,15,Eyeglasses,celeba_hq_01189,1.0,23731
23690,15,Eyeglasses,celeba_hq_01190,1.0,23732
23691,15,Eyeglasses,celeba_hq_01191,1.0,23733
23692,15,Eyeglasses,celeba_hq_01192,1.0,23734
23693,15,Eyeglasses,celeba_hq_01193,1.0,23735
23694,15,Eyeglasses,celeba_hq_01194,1.0,23736
23695,15,Eyeglasses,celeba_hq_01195,1.0,23737
23696,15,Eyeglasses,celeba_hq_01196,1.0,23738
23697,15,Eyeglasses,celeba_hq_01197,1.0,23739
23698,15,Eyeglasses,celeba_hq_01198,1.0,23740
23699,15,Eyeglasses,celeba_hq_01199,1.0,23741
23700,15,Eyeglasses,celeba_hq_01200,1.0,23742
23701,15,Eyeglasses,celeba_hq_01201,1.0,23743
23702,15,Eyeglasses,celeba_hq_01202,1.0,23744
23703,15,Eyeglasses,celeba_hq_01203,1.0,23745
23704,15,Eyeglasses,celeba_hq_01204,1.0,23746
23705,15,Eyeglasses,celeba_hq_01205,1.0,23747
23706,15,Eyeglasses,celeba_hq_01206,1.0,23748
23707,15,Eyeglasses,celeba_hq_01207,1.0,23749
23708,15,Eyeglasses,celeba_hq_01208,1.0,23750
23709,15,Eyeglasses,celeba_hq_01209,1.0,23751
23710,15,Eyeglasses,celeba_hq_01210,1.0,23752
23711,15,Eyeglasses,celeba_hq_01211,1.0,23753
23712,15,Eyeglasses,celeba_hq_01212,1.0,23754
23713,15,Eyeglasses,celeba_hq_01213,1.0,23755
23714,15,Eyeglasses,celeba_hq_01214,1.0,23756
23715,15,Eyeglasses,celeba_hq_01215,1.0,23757
23716,15,Eyeglasses,celeba_hq_01216,1.0,23758
23717,15,Eyeglasses,celeba_hq_01217,1.0,23759
23718,15,Eyeglasses,celeba_hq_01218,1.0,23760
23719,15,Eyeglasses,celeba_hq_01219,1.0,23761
23720,15,Eyeglasses,celeba_hq_01220,1.0,23762
23721,15,Eyeglasses,celeba_hq_01221,1.0,23763
23722,15,Eyeglasses,celeba_hq_01222,1.0,23764
23723,15,Eyeglasses,celeba_hq_01223,1.0,23765
23724,15,Eyeglasses,celeba_hq_01224,1.0,23766
23725,15,Eyeglasses,celeba_hq_01225,1.0,23767
23726,15,Eyeglasses,celeba_hq_01226,1.0,23768
23727,15,Eyeglasses,celeba_hq_01227,1.0,23769
23728,15,Eyeglasses,celeba_hq_01228,1.0,23770
23729,15,Eyeglasses,celeba_hq_01229,1.0,23771
23730,15,Eyeglasses,celeba_hq_01230,1.0,23772
23731,15,Eyeglasses,celeba_hq_01231,1.0,23773
23732,15,Eyeglasses,celeba_hq_01232,1.0,23774
23733,15,Eyeglasses,celeba_hq_01233,1.0,23775
23734,15,Eyeglasses,celeba_hq_01234,1.0,23776
23735,15,Eyeglasses,celeba_hq_01235,1.0,23777
23736,15,Eyeglasses,celeba_hq_01236,1.0,23778
23737,15,Eyeglasses,celeba_hq_01237,1.0,23779
23738,15,Eyeglasses,celeba_hq_01238,1.0,23780
23739,15,Eyeglasses,celeba_hq_01239,1.0,23781
23740,15,Eyeglasses,celeba_hq_01240,1.0,23782
23741,15,Eyeglasses,celeba_hq_01241,1.0,23783
23742,15,Eyeglasses,celeba_hq_01242,1.0,23784
23743,15,Eyeglasses,celeba_hq_01243,1.0,23785
23744,15,Eyeglasses,celeba_hq_01244,1.0,23786
23745,15,Eyeglasses,celeba_hq_01245,1.0,23787
23746,15,Eyeglasses,celeba_hq_01246,1.0,23788
23747,15,Eyeglasses,celeba_hq_01247,1.0,23789
23748,15,Eyeglasses,celeba_hq_01248,1.0,23790
23749,15,Eyeglasses,celeba_hq_01249,1.0,23791
23750,15,Eyeglasses,celeba_hq_01250,1.0,23792
23751,15,Eyeglasses,celeba_hq_01251,1.0,23793
23752,15,Eyeglasses,celeba_hq_01252,1.0,23794
23753,15,Eyeglasses,celeba_hq_01253,1.0,23795
23754,15,Eyeglasses,celeba_hq_01254,1.0,23796
23755,15,Eyeglasses,celeba_hq_01255,1.0,23797
23756,15,Eyeglasses,celeba_hq_01256,1.0,23798
23757,15,Eyeglasses,celeba_hq_01257,1.0,23799
23758,15,Eyeglasses,celeba_hq_01258,1.0,23800
23759,15,Eyeglasses,celeba_hq_01259,1.0,23801
23760,15,Eyeglasses,celeba_hq_01260,1.0,23802
23761,15,Eyeglasses,celeba_hq_01261,1.0,23803
23762,15,Eyeglasses,celeba_hq_01262,1.0,23804
23763,15,Eyeglasses,celeba_hq_01263,1.0,23805
23764,15,Eyeglasses,celeba_hq_01264,1.0,23806
23765,15,Eyeglasses,celeba_hq_01265,1.0,23807
23766,15,Eyeglasses,celeba_hq_01266,1.0,23808
23767,15,Eyeglasses,celeba_hq_01267,1.0,23809
23768,15,Eyeglasses,celeba_hq_01268,1.0,23810
23769,15,Eyeglasses,celeba_hq_01269,1.0,23811
23770,15,Eyeglasses,celeba_hq_01270,1.0,23812
23771,15,Eyeglasses,celeba_hq_01271,1.0,23813
23772,15,Eyeglasses,celeba_hq_01272,1.0,23814
23773,15,Eyeglasses,celeba_hq_01273,1.0,23815
23774,15,Eyeglasses,celeba_hq_01274,1.0,23816
23775,15,Eyeglasses,celeba_hq_01275,1.0,23817
23776,15,Eyeglasses,celeba_hq_01276,1.0,23818
23777,15,Eyeglasses,celeba_hq_01277,1.0,23819
23778,15,Eyeglasses,celeba_hq_01278,1.0,23820
23779,15,Eyeglasses,celeba_hq_01279,1.0,23821
23780,15,Eyeglasses,celeba_hq_01280,1.0,23822
23781,15,Eyeglasses,celeba_hq_01281,1.0,23823
23782,15,Eyeglasses,celeba_hq_01282,1.0,23824
23783,15,Eyeglasses,celeba_hq_01283,1.0,23825
23784,15,Eyeglasses,celeba_hq_01284,1.0,23826
23785,15,Eyeglasses,celeba_hq_01285,1.0,23827
23786,15,Eyeglasses,celeba_hq_01286,1.0,23828
23787,15,Eyeglasses,celeba_hq_01287,1.0,23829
23788,15,Eyeglasses,celeba_hq_01288,1.0,23830
23789,15,Eyeglasses,celeba_hq_01289,1.0,23831
23790,15,Eyeglasses,celeba_hq_01290,1.0,23832
23791,15,Eyeglasses,celeba_hq_01291,1.0,23833
23792,15,Eyeglasses,celeba_hq_01292,1.0,23834
23793,15,Eyeglasses,celeba_hq_01293,1.0,23835
23794,15,Eyeglasses,celeba_hq_01294,1.0,23836
23795,15,Eyeglasses,celeba_hq_01295,1.0,23837
23796,15,Eyeglasses,celeba_hq_01296,1.0,23838
23797,15,Eyeglasses,celeba_hq_01297,1.0,23839
23798,15,Eyeglasses,celeba_hq_01298,1.0,23840
23799,15,Eyeglasses,celeba_hq_01299,1.0,23841
23800,15,Eyeglasses,celeba_hq_01300,1.0,23842
23801,15,Eyeglasses,celeba_hq_01301,1.0,23843
23802,15,Eyeglasses,celeba_hq_01302,1.0,23844
23803,15,Eyeglasses,celeba_hq_01303,1.0,23845
23804,15,Eyeglasses,celeba_hq_01304,1.0,23846
23805,15,Eyeglasses,celeba_hq_01305,1.0,23847
23806,15,Eyeglasses,celeba_hq_01306,1.0,23848
23807,15,Eyeglasses,celeba_hq_01307,1.0,23849
23808,15,Eyeglasses,celeba_hq_01308,1.0,23850
23809,15,Eyeglasses,celeba_hq_01309,1.0,23851
23810,15,Eyeglasses,celeba_hq_01310,1.0,23852
23811,15,Eyeglasses,celeba_hq_01311,1.0,23853
23812,15,Eyeglasses,celeba_hq_01312,1.0,23854
23813,15,Eyeglasses,celeba_hq_01313,1.0,23855
23814,15,Eyeglasses,celeba_hq_01314,1.0,23856
23815,15,Eyeglasses,celeba_hq_01315,1.0,23857
23816,15,Eyeglasses,celeba_hq_01316,1.0,23858
23817,15,Eyeglasses,celeba_hq_01317,1.0,23859
23818,15,Eyeglasses,celeba_hq_01318,1.0,23860
23819,15,Eyeglasses,celeba_hq_01319,1.0,23861
23820,15,Eyeglasses,celeba_hq_01320,1.0,23862
23821,15,Eyeglasses,celeba_hq_01321,1.0,23863
23822,15,Eyeglasses,celeba_hq_01322,1.0,23864
23823,15,Eyeglasses,celeba_hq_01323,1.0,23865
23824,15,Eyeglasses,celeba_hq_01324,1.0,23866
23825,15,Eyeglasses,celeba_hq_01325,1.0,23867
23826,15,Eyeglasses,celeba_hq_01326,1.0,23868
23827,15,Eyeglasses,celeba_hq_01327,1.0,23869
23828,15,Eyeglasses,celeba_hq_01328,1.0,23870
23829,15,Eyeglasses,celeba_hq_01329,1.0,23871
23830,15,Eyeglasses,celeba_hq_01330,1.0,23872
23831,15,Eyeglasses,celeba_hq_01331,1.0,23873
23832,15,Eyeglasses,celeba_hq_01332,1.0,23874
23833,15,Eyeglasses,celeba_hq_01333,1.0,23875
23834,15,Eyeglasses,celeba_hq_01334,1.0,23876
23835,15,Eyeglasses,celeba_hq_01335,1.0,23877
23836,15,Eyeglasses,celeba_hq_01336,1.0,23878
23837,15,Eyeglasses,celeba_hq_01337,1.0,23879
23838,15,Eyeglasses,celeba_hq_01338,1.0,23880
23839,15,Eyeglasses,celeba_hq_01339,1.0,23881
23840,15,Eyeglasses,celeba_hq_01340,1.0,23882
23841,15,Eyeglasses,celeba_hq_01341,1.0,23883
23842,15,Eyeglasses,celeba_hq_01342,1.0,23884
23843,15,Eyeglasses,celeba_hq_01343,1.0,23885
23844,15,Eyeglasses,celeba_hq_01344,1.0,23886
23845,15,Eyeglasses,celeba_hq_01345,1.0,23887
23846,15,Eyeglasses,celeba_hq_01346,1.0,23888
23847,15,Eyeglasses,celeba_hq_01347,1.0,23889
23848,15,Eyeglasses,celeba_hq_01348,1.0,23890
23849,15,Eyeglasses,celeba_hq_01349,1.0,23891
23850,15,Eyeglasses,celeba_hq_01350,1.0,23892
23851,15,Eyeglasses,celeba_hq_01351,1.0,23893
23852,15,Eyeglasses,celeba_hq_01352,1.0,23894
23853,15,Eyeglasses,celeba_hq_01353,1.0,23895
23854,15,Eyeglasses,celeba_hq_01354,1.0,23896
23855,15,Eyeglasses,celeba_hq_01355,1.0,23897
23856,15,Eyeglasses,celeba_hq_01356,1.0,23898
23857,15,Eyeglasses,celeba_hq_01357,1.0,23899
23858,15,Eyeglasses,celeba_hq_01358,1.0,23900
23859,15,Eyeglasses,celeba_hq_01359,1.0,23901
23860,15,Eyeglasses,celeba_hq_01360,1.0,23902
23861,15,Eyeglasses,celeba_hq_01361,1.0,23903
23862,15,Eyeglasses,celeba_hq_01362,1.0,23904
23863,15,Eyeglasses,celeba_hq_01363,1.0,23905
23864,15,Eyeglasses,celeba_hq_01364,1.0,23906
23865,15,Eyeglasses,celeba_hq_01365,1.0,23907
23866,15,Eyeglasses,celeba_hq_01366,1.0,23908
23867,15,Eyeglasses,celeba_hq_01367,1.0,23909
23868,15,Eyeglasses,celeba_hq_01368,1.0,23910
23869,15,Eyeglasses,celeba_hq_01369,1.0,23911
23870,15,Eyeglasses,celeba_hq_01370,1.0,23912
23871,15,Eyeglasses,celeba_hq_01371,1.0,23913
23872,15,Eyeglasses,celeba_hq_01372,1.0,23914
23873,15,Eyeglasses,celeba_hq_01373,1.0,23915
23874,15,Eyeglasses,celeba_hq_01374,1.0,23916
23875,15,Eyeglasses,celeba_hq_01375,1.0,23917
23876,15,Eyeglasses,celeba_hq_01376,1.0,23918
23877,15,Eyeglasses,celeba_hq_01377,1.0,23919
23878,15,Eyeglasses,celeba_hq_01378,1.0,23920
23879,15,Eyeglasses,celeba_hq_01379,1.0,23921
23880,15,Eyeglasses,celeba_hq_01380,1.0,23922
23881,15,Eyeglasses,celeba_hq_01381,1.0,23923
23882,15,Eyeglasses,celeba_hq_01382,1.0,23924
23883,15,Eyeglasses,celeba_hq_01383,1.0,23925
23884,15,Eyeglasses,celeba_hq_01384,1.0,23926
23885,15,Eyeglasses,celeba_hq_01385,1.0,23927
23886,15,Eyeglasses,celeba_hq_01386,1.0,23928
23887,15,Eyeglasses,celeba_hq_01387,1.0,23929
23888,15,Eyeglasses,celeba_hq_01388,1.0,23930
23889,15,Eyeglasses,celeba_hq_01389,1.0,23931
23890,15,Eyeglasses,celeba_hq_01390,1.0,23932
23891,15,Eyeglasses,celeba_hq_01391,1.0,23933
23892,15,Eyeglasses,celeba_hq_01392,1.0,23934
23893,15,Eyeglasses,celeba_hq_01393,1.0,23935
23894,15,Eyeglasses,celeba_hq_01394,1.0,23936
23895,15,Eyeglasses,celeba_hq_01395,1.0,23937
23896,15,Eyeglasses,celeba_hq_01396,1.0,23938
23897,15,Eyeglasses,celeba_hq_01397,1.0,23939
23898,15,Eyeglasses,celeba_hq_01398,1.0,23940
23899,15,Eyeglasses,celeba_hq_01399,1.0,23941
23900,15,Eyeglasses,celeba_hq_01400,1.0,23942
23901,15,Eyeglasses,celeba_hq_01401,1.0,23943
23902,15,Eyeglasses,celeba_hq_01402,1.0,23944
23903,15,Eyeglasses,celeba_hq_01403,1.0,23945
23904,15,Eyeglasses,celeba_hq_01404,1.0,23946
23905,15,Eyeglasses,celeba_hq_01405,1.0,23947
23906,15,Eyeglasses,celeba_hq_01406,1.0,23948
23907,15,Eyeglasses,celeba_hq_01407,1.0,23949
23908,15,Eyeglasses,celeba_hq_01408,1.0,23950
23909,15,Eyeglasses,celeba_hq_01409,1.0,23951
23910,15,Eyeglasses,celeba_hq_01410,1.0,23952
23911,15,Eyeglasses,celeba_hq_01411,1.0,23953
23912,15,Eyeglasses,celeba_hq_01412,1.0,23954
23913,15,Eyeglasses,celeba_hq_01413,1.0,23955
23914,15,Eyeglasses,celeba_hq_01414,1.0,23956
23915,15,Eyeglasses,celeba_hq_01415,1.0,23957
23916,15,Eyeglasses,celeba_hq_01416,1.0,23958
23917,15,Eyeglasses,celeba_hq_01417,1.0,23959
23918,15,Eyeglasses,celeba_hq_01418,1.0,23960
23919,15,Eyeglasses,celeba_hq_01419,1.0,23961
23920,15,Eyeglasses,celeba_hq_01420,1.0,23962
23921,15,Eyeglasses,celeba_hq_01421,1.0,23963
23922,15,Eyeglasses,celeba_hq_01422,1.0,23964
23923,15,Eyeglasses,celeba_hq_01423,1.0,23965
23924,15,Eyeglasses,celeba_hq_01424,1.0,23966
23925,15,Eyeglasses,celeba_hq_01425,1.0,23967
23926,15,Eyeglasses,celeba_hq_01426,1.0,23968
