pair_id,source_id,target_id,source_path,target_path,mask_reference_path,swap_direction
pair_016454,celeba_008228,celeba_023228,data/CelebA_Dataset/CelebA/008228.jpg,data/CelebA_Dataset/CelebA/023228.jpg,data/CelebA_Dataset/CelebA/023228.jpg,A_id_to_B_context
pair_016455,celeba_023228,celeba_008228,data/CelebA_Dataset/CelebA/023228.jpg,data/CelebA_Dataset/CelebA/008228.jpg,data/CelebA_Dataset/CelebA/008228.jpg,B_id_to_A_context
pair_016456,celeba_008229,celeba_023229,data/CelebA_Dataset/CelebA/008229.jpg,data/CelebA_Dataset/CelebA/023229.jpg,data/CelebA_Dataset/CelebA/023229.jpg,A_id_to_B_context
pair_016457,celeba_023229,celeba_008229,data/CelebA_Dataset/CelebA/023229.jpg,data/CelebA_Dataset/CelebA/008229.jpg,data/CelebA_Dataset/CelebA/008229.jpg,B_id_to_A_context
pair_016458,celeba_008230,celeba_023230,data/CelebA_Dataset/CelebA/008230.jpg,data/CelebA_Dataset/CelebA/023230.jpg,data/CelebA_Dataset/CelebA/023230.jpg,A_id_to_B_context
pair_016459,celeba_023230,celeba_008230,data/CelebA_Dataset/CelebA/023230.jpg,data/CelebA_Dataset/CelebA/008230.jpg,data/CelebA_Dataset/CelebA/008230.jpg,B_id_to_A_context
pair_016460,celeba_008231,celeba_023231,data/CelebA_Dataset/CelebA/008231.jpg,data/CelebA_Dataset/CelebA/023231.jpg,data/CelebA_Dataset/CelebA/023231.jpg,A_id_to_B_context
pair_016461,celeba_023231,celeba_008231,data/CelebA_Dataset/CelebA/023231.jpg,data/CelebA_Dataset/CelebA/008231.jpg,data/CelebA_Dataset/CelebA/008231.jpg,B_id_to_A_context
pair_016462,celeba_008232,celeba_023232,data/CelebA_Dataset/CelebA/008232.jpg,data/CelebA_Dataset/CelebA/023232.jpg,data/CelebA_Dataset/CelebA/023232.jpg,A_id_to_B_context
pair_016463,celeba_023232,celeba_008232,data/CelebA_Dataset/CelebA/023232.jpg,data/CelebA_Dataset/CelebA/008232.jpg,data/CelebA_Dataset/CelebA/008232.jpg,B_id_to_A_context
pair_016464,celeba_008233,celeba_023233,data/CelebA_Dataset/CelebA/008233.jpg,data/CelebA_Dataset/CelebA/023233.jpg,data/CelebA_Dataset/CelebA/023233.jpg,A_id_to_B_context
pair_016465,celeba_023233,celeba_008233,data/CelebA_Dataset/CelebA/023233.jpg,data/CelebA_Dataset/CelebA/008233.jpg,data/CelebA_Dataset/CelebA/008233.jpg,B_id_to_A_context
pair_016466,celeba_008234,celeba_023234,data/CelebA_Dataset/CelebA/008234.jpg,data/CelebA_Dataset/CelebA/023234.jpg,data/CelebA_Dataset/CelebA/023234.jpg,A_id_to_B_context
pair_016467,celeba_023234,celeba_008234,data/CelebA_Dataset/CelebA/023234.jpg,data/CelebA_Dataset/CelebA/008234.jpg,data/CelebA_Dataset/CelebA/008234.jpg,B_id_to_A_context
pair_016468,celeba_008235,celeba_023235,data/CelebA_Dataset/CelebA/008235.jpg,data/CelebA_Dataset/CelebA/023235.jpg,data/CelebA_Dataset/CelebA/023235.jpg,A_id_to_B_context
pair_016469,celeba_023235,celeba_008235,data/CelebA_Dataset/CelebA/023235.jpg,data/CelebA_Dataset/CelebA/008235.jpg,data/CelebA_Dataset/CelebA/008235.jpg,B_id_to_A_context
pair_016470,celeba_008236,celeba_023236,data/CelebA_Dataset/CelebA/008236.jpg,data/CelebA_Dataset/CelebA/023236.jpg,data/CelebA_Dataset/CelebA/023236.jpg,A_id_to_B_context
pair_016471,celeba_023236,celeba_008236,data/CelebA_Dataset/CelebA/023236.jpg,data/CelebA_Dataset/CelebA/008236.jpg,data/CelebA_Dataset/CelebA/008236.jpg,B_id_to_A_context
pair_016472,celeba_008237,celeba_023237,data/CelebA_Dataset/CelebA/008237.jpg,data/CelebA_Dataset/CelebA/023237.jpg,data/CelebA_Dataset/CelebA/023237.jpg,A_id_to_B_context
pair_016473,celeba_023237,celeba_008237,data/CelebA_Dataset/CelebA/023237.jpg,data/CelebA_Dataset/CelebA/008237.jpg,data/CelebA_Dataset/CelebA/008237.jpg,B_id_to_A_context
pair_016474,celeba_008238,celeba_023238,data/CelebA_Dataset/CelebA/008238.jpg,data/CelebA_Dataset/CelebA/023238.jpg,data/CelebA_Dataset/CelebA/023238.jpg,A_id_to_B_context
pair_016475,celeba_023238,celeba_008238,data/CelebA_Dataset/CelebA/023238.jpg,data/CelebA_Dataset/CelebA/008238.jpg,data/CelebA_Dataset/CelebA/008238.jpg,B_id_to_A_context
pair_016476,celeba_008239,celeba_023239,data/CelebA_Dataset/CelebA/008239.jpg,data/CelebA_Dataset/CelebA/023239.jpg,data/CelebA_Dataset/CelebA/023239.jpg,A_id_to_B_context
pair_016477,celeba_023239,celeba_008239,data/CelebA_Dataset/CelebA/023239.jpg,data/CelebA_Dataset/CelebA/008239.jpg,data/CelebA_Dataset/CelebA/008239.jpg,B_id_to_A_context
pair_016478,celeba_008240,celeba_023240,data/CelebA_Dataset/CelebA/008240.jpg,data/CelebA_Dataset/CelebA/023240.jpg,data/CelebA_Dataset/CelebA/023240.jpg,A_id_to_B_context
pair_016479,celeba_023240,celeba_008240,data/CelebA_Dataset/CelebA/023240.jpg,data/CelebA_Dataset/CelebA/008240.jpg,data/CelebA_Dataset/CelebA/008240.jpg,B_id_to_A_context
pair_016480,celeba_008241,celeba_023241,data/CelebA_Dataset/CelebA/008241.jpg,data/CelebA_Dataset/CelebA/023241.jpg,data/CelebA_Dataset/CelebA/023241.jpg,A_id_to_B_context
pair_016481,celeba_023241,celeba_008241,data/CelebA_Dataset/CelebA/023241.jpg,data/CelebA_Dataset/CelebA/008241.jpg,data/CelebA_Dataset/CelebA/008241.jpg,B_id_to_A_context
pair_016482,celeba_008242,celeba_023242,data/CelebA_Dataset/CelebA/008242.jpg,data/CelebA_Dataset/CelebA/023242.jpg,data/CelebA_Dataset/CelebA/023242.jpg,A_id_to_B_context
pair_016483,celeba_023242,celeba_008242,data/CelebA_Dataset/CelebA/023242.jpg,data/CelebA_Dataset/CelebA/008242.jpg,data/CelebA_Dataset/CelebA/008242.jpg,B_id_to_A_context
pair_016484,celeba_008243,celeba_023243,data/CelebA_Dataset/CelebA/008243.jpg,data/CelebA_Dataset/CelebA/023243.jpg,data/CelebA_Dataset/CelebA/023243.jpg,A_id_to_B_context
pair_016485,celeba_023243,celeba_008243,data/CelebA_Dataset/CelebA/023243.jpg,data/CelebA_Dataset/CelebA/008243.jpg,data/CelebA_Dataset/CelebA/008243.jpg,B_id_to_A_context
pair_016486,celeba_008244,celeba_023244,data/CelebA_Dataset/CelebA/008244.jpg,data/CelebA_Dataset/CelebA/023244.jpg,data/CelebA_Dataset/CelebA/023244.jpg,A_id_to_B_context
pair_016487,celeba_023244,celeba_008244,data/CelebA_Dataset/CelebA/023244.jpg,data/CelebA_Dataset/CelebA/008244.jpg,data/CelebA_Dataset/CelebA/008244.jpg,B_id_to_A_context
pair_016488,celeba_008245,celeba_023245,data/CelebA_Dataset/CelebA/008245.jpg,data/CelebA_Dataset/CelebA/023245.jpg,data/CelebA_Dataset/CelebA/023245.jpg,A_id_to_B_context
pair_016489,celeba_023245,celeba_008245,data/CelebA_Dataset/CelebA/023245.jpg,data/CelebA_Dataset/CelebA/008245.jpg,data/CelebA_Dataset/CelebA/008245.jpg,B_id_to_A_context
pair_016490,celeba_008246,celeba_023246,data/CelebA_Dataset/CelebA/008246.jpg,data/CelebA_Dataset/CelebA/023246.jpg,data/CelebA_Dataset/CelebA/023246.jpg,A_id_to_B_context
pair_016491,celeba_023246,celeba_008246,data/CelebA_Dataset/CelebA/023246.jpg,data/CelebA_Dataset/CelebA/008246.jpg,data/CelebA_Dataset/CelebA/008246.jpg,B_id_to_A_context
pair_016492,celeba_008247,celeba_023247,data/CelebA_Dataset/CelebA/008247.jpg,data/CelebA_Dataset/CelebA/023247.jpg,data/CelebA_Dataset/CelebA/023247.jpg,A_id_to_B_context
pair_016493,celeba_023247,celeba_008247,data/CelebA_Dataset/CelebA/023247.jpg,data/CelebA_Dataset/CelebA/008247.jpg,data/CelebA_Dataset/CelebA/008247.jpg,B_id_to_A_context
pair_016494,celeba_008248,celeba_023248,data/CelebA_Dataset/CelebA/008248.jpg,data/CelebA_Dataset/CelebA/023248.jpg,data/CelebA_Dataset/CelebA/023248.jpg,A_id_to_B_context
pair_016495,celeba_023248,celeba_008248,data/CelebA_Dataset/CelebA/023248.jpg,data/CelebA_Dataset/CelebA/008248.jpg,data/CelebA_Dataset/CelebA/008248.jpg,B_id_to_A_context
pair_016496,celeba_008249,celeba_023249,data/CelebA_Dataset/CelebA/008249.jpg,data/CelebA_Dataset/CelebA/023249.jpg,data/CelebA_Dataset/CelebA/023249.jpg,A_id_to_B_context
pair_016497,celeba_023249,celeba_008249,data/CelebA_Dataset/CelebA/023249.jpg,data/CelebA_Dataset/CelebA/008249.jpg,data/CelebA_Dataset/CelebA/008249.jpg,B_id_to_A_context
pair_016498,celeba_008250,celeba_023250,data/CelebA_Dataset/CelebA/008250.jpg,data/CelebA_Dataset/CelebA/023250.jpg,data/CelebA_Dataset/CelebA/023250.jpg,A_id_to_B_context
pair_016499,celeba_023250,celeba_008250,data/CelebA_Dataset/CelebA/023250.jpg,data/CelebA_Dataset/CelebA/008250.jpg,data/CelebA_Dataset/CelebA/008250.jpg,B_id_to_A_context
pair_016500,celeba_008251,celeba_023251,data/CelebA_Dataset/CelebA/008251.jpg,data/CelebA_Dataset/CelebA/023251.jpg,data/CelebA_Dataset/CelebA/023251.jpg,A_id_to_B_context
pair_016501,celeba_023251,celeba_008251,data/CelebA_Dataset/CelebA/023251.jpg,data/CelebA_Dataset/CelebA/008251.jpg,data/CelebA_Dataset/CelebA/008251.jpg,B_id_to_A_context
pair_016502,celeba_008252,celeba_023252,data/CelebA_Dataset/CelebA/008252.jpg,data/CelebA_Dataset/CelebA/023252.jpg,data/CelebA_Dataset/CelebA/023252.jpg,A_id_to_B_context
pair_016503,celeba_023252,celeba_008252,data/CelebA_Dataset/CelebA/023252.jpg,data/CelebA_Dataset/CelebA/008252.jpg,data/CelebA_Dataset/CelebA/008252.jpg,B_id_to_A_context
pair_016504,celeba_008253,celeba_023253,data/CelebA_Dataset/CelebA/008253.jpg,data/CelebA_Dataset/CelebA/023253.jpg,data/CelebA_Dataset/CelebA/023253.jpg,A_id_to_B_context
pair_016505,celeba_023253,celeba_008253,data/CelebA_Dataset/CelebA/023253.jpg,data/CelebA_Dataset/CelebA/008253.jpg,data/CelebA_Dataset/CelebA/008253.jpg,B_id_to_A_context
pair_016506,celeba_008254,celeba_023254,data/CelebA_Dataset/CelebA/008254.jpg,data/CelebA_Dataset/CelebA/023254.jpg,data/CelebA_Dataset/CelebA/023254.jpg,A_id_to_B_context
pair_016507,celeba_023254,celeba_008254,data/CelebA_Dataset/CelebA/023254.jpg,data/CelebA_Dataset/CelebA/008254.jpg,data/CelebA_Dataset/CelebA/008254.jpg,B_id_to_A_context
pair_016508,celeba_008255,celeba_023255,data/CelebA_Dataset/CelebA/008255.jpg,data/CelebA_Dataset/CelebA/023255.jpg,data/CelebA_Dataset/CelebA/023255.jpg,A_id_to_B_context
pair_016509,celeba_023255,celeba_008255,data/CelebA_Dataset/CelebA/023255.jpg,data/CelebA_Dataset/CelebA/008255.jpg,data/CelebA_Dataset/CelebA/008255.jpg,B_id_to_A_context
pair_016510,celeba_008256,celeba_023256,data/CelebA_Dataset/CelebA/008256.jpg,data/CelebA_Dataset/CelebA/023256.jpg,data/CelebA_Dataset/CelebA/023256.jpg,A_id_to_B_context
pair_016511,celeba_023256,celeba_008256,data/CelebA_Dataset/CelebA/023256.jpg,data/CelebA_Dataset/CelebA/008256.jpg,data/CelebA_Dataset/CelebA/008256.jpg,B_id_to_A_context
pair_016512,celeba_008257,celeba_023257,data/CelebA_Dataset/CelebA/008257.jpg,data/CelebA_Dataset/CelebA/023257.jpg,data/CelebA_Dataset/CelebA/023257.jpg,A_id_to_B_context
pair_016513,celeba_023257,celeba_008257,data/CelebA_Dataset/CelebA/023257.jpg,data/CelebA_Dataset/CelebA/008257.jpg,data/CelebA_Dataset/CelebA/008257.jpg,B_id_to_A_context
pair_016514,celeba_008258,celeba_023258,data/CelebA_Dataset/CelebA/008258.jpg,data/CelebA_Dataset/CelebA/023258.jpg,data/CelebA_Dataset/CelebA/023258.jpg,A_id_to_B_context
pair_016515,celeba_023258,celeba_008258,data/CelebA_Dataset/CelebA/023258.jpg,data/CelebA_Dataset/CelebA/008258.jpg,data/CelebA_Dataset/CelebA/008258.jpg,B_id_to_A_context
pair_016516,celeba_008259,celeba_023259,data/CelebA_Dataset/CelebA/008259.jpg,data/CelebA_Dataset/CelebA/023259.jpg,data/CelebA_Dataset/CelebA/023259.jpg,A_id_to_B_context
pair_016517,celeba_023259,celeba_008259,data/CelebA_Dataset/CelebA/023259.jpg,data/CelebA_Dataset/CelebA/008259.jpg,data/CelebA_Dataset/CelebA/008259.jpg,B_id_to_A_context
pair_016518,celeba_008260,celeba_023260,data/CelebA_Dataset/CelebA/008260.jpg,data/CelebA_Dataset/CelebA/023260.jpg,data/CelebA_Dataset/CelebA/023260.jpg,A_id_to_B_context
pair_016519,celeba_023260,celeba_008260,data/CelebA_Dataset/CelebA/023260.jpg,data/CelebA_Dataset/CelebA/008260.jpg,data/CelebA_Dataset/CelebA/008260.jpg,B_id_to_A_context
pair_016520,celeba_008261,celeba_023261,data/CelebA_Dataset/CelebA/008261.jpg,data/CelebA_Dataset/CelebA/023261.jpg,data/CelebA_Dataset/CelebA/023261.jpg,A_id_to_B_context
pair_016521,celeba_023261,celeba_008261,data/CelebA_Dataset/CelebA/023261.jpg,data/CelebA_Dataset/CelebA/008261.jpg,data/CelebA_Dataset/CelebA/008261.jpg,B_id_to_A_context
pair_016522,celeba_008262,celeba_023262,data/CelebA_Dataset/CelebA/008262.jpg,data/CelebA_Dataset/CelebA/023262.jpg,data/CelebA_Dataset/CelebA/023262.jpg,A_id_to_B_context
pair_016523,celeba_023262,celeba_008262,data/CelebA_Dataset/CelebA/023262.jpg,data/CelebA_Dataset/CelebA/008262.jpg,data/CelebA_Dataset/CelebA/008262.jpg,B_id_to_A_context
pair_016524,celeba_008263,celeba_023263,data/CelebA_Dataset/CelebA/008263.jpg,data/CelebA_Dataset/CelebA/023263.jpg,data/CelebA_Dataset/CelebA/023263.jpg,A_id_to_B_context
pair_016525,celeba_023263,celeba_008263,data/CelebA_Dataset/CelebA/023263.jpg,data/CelebA_Dataset/CelebA/008263.jpg,data/CelebA_Dataset/CelebA/008263.jpg,B_id_to_A_context
pair_016526,celeba_008264,celeba_023264,data/CelebA_Dataset/CelebA/008264.jpg,data/CelebA_Dataset/CelebA/023264.jpg,data/CelebA_Dataset/CelebA/023264.jpg,A_id_to_B_context
pair_016527,celeba_023264,celeba_008264,data/CelebA_Dataset/CelebA/023264.jpg,data/CelebA_Dataset/CelebA/008264.jpg,data/CelebA_Dataset/CelebA/008264.jpg,B_id_to_A_context
pair_016528,celeba_008265,celeba_023265,data/CelebA_Dataset/CelebA/008265.jpg,data/CelebA_Dataset/CelebA/023265.jpg,data/CelebA_Dataset/CelebA/023265.jpg,A_id_to_B_context
pair_016529,celeba_023265,celeba_008265,data/CelebA_Dataset/CelebA/023265.jpg,data/CelebA_Dataset/CelebA/008265.jpg,data/CelebA_Dataset/CelebA/008265.jpg,B_id_to_A_context
pair_016530,celeba_008266,celeba_023266,data/CelebA_Dataset/CelebA/008266.jpg,data/CelebA_Dataset/CelebA/023266.jpg,data/CelebA_Dataset/CelebA/023266.jpg,A_id_to_B_context
pair_016531,celeba_023266,celeba_008266,data/CelebA_Dataset/CelebA/023266.jpg,data/CelebA_Dataset/CelebA/008266.jpg,data/CelebA_Dataset/CelebA/008266.jpg,B_id_to_A_context
pair_016532,celeba_008267,celeba_023267,data/CelebA_Dataset/CelebA/008267.jpg,data/CelebA_Dataset/CelebA/023267.jpg,data/CelebA_Dataset/CelebA/023267.jpg,A_id_to_B_context
pair_016533,celeba_023267,celeba_008267,data/CelebA_Dataset/CelebA/023267.jpg,data/CelebA_Dataset/CelebA/008267.jpg,data/CelebA_Dataset/CelebA/008267.jpg,B_id_to_A_context
pair_016534,celeba_008268,celeba_023268,data/CelebA_Dataset/CelebA/008268.jpg,data/CelebA_Dataset/CelebA/023268.jpg,data/CelebA_Dataset/CelebA/023268.jpg,A_id_to_B_context
pair_016535,celeba_023268,celeba_008268,data/CelebA_Dataset/CelebA/023268.jpg,data/CelebA_Dataset/CelebA/008268.jpg,data/CelebA_Dataset/CelebA/008268.jpg,B_id_to_A_context
pair_016536,celeba_008269,celeba_023269,data/CelebA_Dataset/CelebA/008269.jpg,data/CelebA_Dataset/CelebA/023269.jpg,data/CelebA_Dataset/CelebA/023269.jpg,A_id_to_B_context
pair_016537,celeba_023269,celeba_008269,data/CelebA_Dataset/CelebA/023269.jpg,data/CelebA_Dataset/CelebA/008269.jpg,data/CelebA_Dataset/CelebA/008269.jpg,B_id_to_A_context
pair_016538,celeba_008270,celeba_023270,data/CelebA_Dataset/CelebA/008270.jpg,data/CelebA_Dataset/CelebA/023270.jpg,data/CelebA_Dataset/CelebA/023270.jpg,A_id_to_B_context
pair_016539,celeba_023270,celeba_008270,data/CelebA_Dataset/CelebA/023270.jpg,data/CelebA_Dataset/CelebA/008270.jpg,data/CelebA_Dataset/CelebA/008270.jpg,B_id_to_A_context
pair_016540,celeba_008271,celeba_023271,data/CelebA_Dataset/CelebA/008271.jpg,data/CelebA_Dataset/CelebA/023271.jpg,data/CelebA_Dataset/CelebA/023271.jpg,A_id_to_B_context
pair_016541,celeba_023271,celeba_008271,data/CelebA_Dataset/CelebA/023271.jpg,data/CelebA_Dataset/CelebA/008271.jpg,data/CelebA_Dataset/CelebA/008271.jpg,B_id_to_A_context
pair_016542,celeba_008272,celeba_023272,data/CelebA_Dataset/CelebA/008272.jpg,data/CelebA_Dataset/CelebA/023272.jpg,data/CelebA_Dataset/CelebA/023272.jpg,A_id_to_B_context
pair_016543,celeba_023272,celeba_008272,data/CelebA_Dataset/CelebA/023272.jpg,data/CelebA_Dataset/CelebA/008272.jpg,data/CelebA_Dataset/CelebA/008272.jpg,B_id_to_A_context
pair_016544,celeba_008273,celeba_023273,data/CelebA_Dataset/CelebA/008273.jpg,data/CelebA_Dataset/CelebA/023273.jpg,data/CelebA_Dataset/CelebA/023273.jpg,A_id_to_B_context
pair_016545,celeba_023273,celeba_008273,data/CelebA_Dataset/CelebA/023273.jpg,data/CelebA_Dataset/CelebA/008273.jpg,data/CelebA_Dataset/CelebA/008273.jpg,B_id_to_A_context
pair_016546,celeba_008274,celeba_023274,data/CelebA_Dataset/CelebA/008274.jpg,data/CelebA_Dataset/CelebA/023274.jpg,data/CelebA_Dataset/CelebA/023274.jpg,A_id_to_B_context
pair_016547,celeba_023274,celeba_008274,data/CelebA_Dataset/CelebA/023274.jpg,data/CelebA_Dataset/CelebA/008274.jpg,data/CelebA_Dataset/CelebA/008274.jpg,B_id_to_A_context
pair_016548,celeba_008275,celeba_023275,data/CelebA_Dataset/CelebA/008275.jpg,data/CelebA_Dataset/CelebA/023275.jpg,data/CelebA_Dataset/CelebA/023275.jpg,A_id_to_B_context
pair_016549,celeba_023275,celeba_008275,data/CelebA_Dataset/CelebA/023275.jpg,data/CelebA_Dataset/CelebA/008275.jpg,data/CelebA_Dataset/CelebA/008275.jpg,B_id_to_A_context
pair_016550,celeba_008276,celeba_023276,data/CelebA_Dataset/CelebA/008276.jpg,data/CelebA_Dataset/CelebA/023276.jpg,data/CelebA_Dataset/CelebA/023276.jpg,A_id_to_B_context
pair_016551,celeba_023276,celeba_008276,data/CelebA_Dataset/CelebA/023276.jpg,data/CelebA_Dataset/CelebA/008276.jpg,data/CelebA_Dataset/CelebA/008276.jpg,B_id_to_A_context
pair_016552,celeba_008277,celeba_023277,data/CelebA_Dataset/CelebA/008277.jpg,data/CelebA_Dataset/CelebA/023277.jpg,data/CelebA_Dataset/CelebA/023277.jpg,A_id_to_B_context
pair_016553,celeba_023277,celeba_008277,data/CelebA_Dataset/CelebA/023277.jpg,data/CelebA_Dataset/CelebA/008277.jpg,data/CelebA_Dataset/CelebA/008277.jpg,B_id_to_A_context
pair_016554,celeba_008278,celeba_023278,data/CelebA_Dataset/CelebA/008278.jpg,data/CelebA_Dataset/CelebA/023278.jpg,data/CelebA_Dataset/CelebA/023278.jpg,A_id_to_B_context
pair_016555,celeba_023278,celeba_008278,data/CelebA_Dataset/CelebA/023278.jpg,data/CelebA_Dataset/CelebA/008278.jpg,data/CelebA_Dataset/CelebA/008278.jpg,B_id_to_A_context
pair_016556,celeba_008279,celeba_023279,data/CelebA_Dataset/CelebA/008279.jpg,data/CelebA_Dataset/CelebA/023279.jpg,data/CelebA_Dataset/CelebA/023279.jpg,A_id_to_B_context
pair_016557,celeba_023279,celeba_008279,data/CelebA_Dataset/CelebA/023279.jpg,data/CelebA_Dataset/CelebA/008279.jpg,data/CelebA_Dataset/CelebA/008279.jpg,B_id_to_A_context
pair_016558,celeba_008280,celeba_023280,data/CelebA_Dataset/CelebA/008280.jpg,data/CelebA_Dataset/CelebA/023280.jpg,data/CelebA_Dataset/CelebA/023280.jpg,A_id_to_B_context
pair_016559,celeba_023280,celeba_008280,data/CelebA_Dataset/CelebA/023280.jpg,data/CelebA_Dataset/CelebA/008280.jpg,data/CelebA_Dataset/CelebA/008280.jpg,B_id_to_A_context
pair_016560,celeba_008281,celeba_023281,data/CelebA_Dataset/CelebA/008281.jpg,data/CelebA_Dataset/CelebA/023281.jpg,data/CelebA_Dataset/CelebA/023281.jpg,A_id_to_B_context
pair_016561,celeba_023281,celeba_008281,data/CelebA_Dataset/CelebA/023281.jpg,data/CelebA_Dataset/CelebA/008281.jpg,data/CelebA_Dataset/CelebA/008281.jpg,B_id_to_A_context
pair_016562,celeba_008282,celeba_023282,data/CelebA_Dataset/CelebA/008282.jpg,data/CelebA_Dataset/CelebA/023282.jpg,data/CelebA_Dataset/CelebA/023282.jpg,A_id_to_B_context
pair_016563,celeba_023282,celeba_008282,data/CelebA_Dataset/CelebA/023282.jpg,data/CelebA_Dataset/CelebA/008282.jpg,data/CelebA_Dataset/CelebA/008282.jpg,B_id_to_A_context
pair_016564,celeba_008283,celeba_023283,data/CelebA_Dataset/CelebA/008283.jpg,data/CelebA_Dataset/CelebA/023283.jpg,data/CelebA_Dataset/CelebA/023283.jpg,A_id_to_B_context
pair_016565,celeba_023283,celeba_008283,data/CelebA_Dataset/CelebA/023283.jpg,data/CelebA_Dataset/CelebA/008283.jpg,data/CelebA_Dataset/CelebA/008283.jpg,B_id_to_A_context
pair_016566,celeba_008284,celeba_023284,data/CelebA_Dataset/CelebA/008284.jpg,data/CelebA_Dataset/CelebA/023284.jpg,data/CelebA_Dataset/CelebA/023284.jpg,A_id_to_B_context
pair_016567,celeba_023284,celeba_008284,data/CelebA_Dataset/CelebA/023284.jpg,data/CelebA_Dataset/CelebA/008284.jpg,data/CelebA_Dataset/CelebA/008284.jpg,B_id_to_A_context
pair_016568,celeba_008285,celeba_023285,data/CelebA_Dataset/CelebA/008285.jpg,data/CelebA_Dataset/CelebA/023285.jpg,data/CelebA_Dataset/CelebA/023285.jpg,A_id_to_B_context
pair_016569,celeba_023285,celeba_008285,data/CelebA_Dataset/CelebA/023285.jpg,data/CelebA_Dataset/CelebA/008285.jpg,data/CelebA_Dataset/CelebA/008285.jpg,B_id_to_A_context
pair_016570,celeba_008286,celeba_023286,data/CelebA_Dataset/CelebA/008286.jpg,data/CelebA_Dataset/CelebA/023286.jpg,data/CelebA_Dataset/CelebA/023286.jpg,A_id_to_B_context
pair_016571,celeba_023286,celeba_008286,data/CelebA_Dataset/CelebA/023286.jpg,data/CelebA_Dataset/CelebA/008286.jpg,data/CelebA_Dataset/CelebA/008286.jpg,B_id_to_A_context
pair_016572,celeba_008287,celeba_023287,data/CelebA_Dataset/CelebA/008287.jpg,data/CelebA_Dataset/CelebA/023287.jpg,data/CelebA_Dataset/CelebA/023287.jpg,A_id_to_B_context
pair_016573,celeba_023287,celeba_008287,data/CelebA_Dataset/CelebA/023287.jpg,data/CelebA_Dataset/CelebA/008287.jpg,data/CelebA_Dataset/CelebA/008287.jpg,B_id_to_A_context
pair_016574,celeba_008288,celeba_023288,data/CelebA_Dataset/CelebA/008288.jpg,data/CelebA_Dataset/CelebA/023288.jpg,data/CelebA_Dataset/CelebA/023288.jpg,A_id_to_B_context
pair_016575,celeba_023288,celeba_008288,data/CelebA_Dataset/CelebA/023288.jpg,data/CelebA_Dataset/CelebA/008288.jpg,data/CelebA_Dataset/CelebA/008288.jpg,B_id_to_A_context
pair_016576,celeba_008289,celeba_023289,data/CelebA_Dataset/CelebA/008289.jpg,data/CelebA_Dataset/CelebA/023289.jpg,data/CelebA_Dataset/CelebA/023289.jpg,A_id_to_B_context
pair_016577,celeba_023289,celeba_008289,data/CelebA_Dataset/CelebA/023289.jpg,data/CelebA_Dataset/CelebA/008289.jpg,data/CelebA_Dataset/CelebA/008289.jpg,B_id_to_A_context
pair_016578,celeba_008290,celeba_023290,data/CelebA_Dataset/CelebA/008290.jpg,data/CelebA_Dataset/CelebA/023290.jpg,data/CelebA_Dataset/CelebA/023290.jpg,A_id_to_B_context
pair_016579,celeba_023290,celeba_008290,data/CelebA_Dataset/CelebA/023290.jpg,data/CelebA_Dataset/CelebA/008290.jpg,data/CelebA_Dataset/CelebA/008290.jpg,B_id_to_A_context
pair_016580,celeba_008291,celeba_023291,data/CelebA_Dataset/CelebA/008291.jpg,data/CelebA_Dataset/CelebA/023291.jpg,data/CelebA_Dataset/CelebA/023291.jpg,A_id_to_B_context
pair_016581,celeba_023291,celeba_008291,data/CelebA_Dataset/CelebA/023291.jpg,data/CelebA_Dataset/CelebA/008291.jpg,data/CelebA_Dataset/CelebA/008291.jpg,B_id_to_A_context
pair_016582,celeba_008292,celeba_023292,data/CelebA_Dataset/CelebA/008292.jpg,data/CelebA_Dataset/CelebA/023292.jpg,data/CelebA_Dataset/CelebA/023292.jpg,A_id_to_B_context
pair_016583,celeba_023292,celeba_008292,data/CelebA_Dataset/CelebA/023292.jpg,data/CelebA_Dataset/CelebA/008292.jpg,data/CelebA_Dataset/CelebA/008292.jpg,B_id_to_A_context
pair_016584,celeba_008293,celeba_023293,data/CelebA_Dataset/CelebA/008293.jpg,data/CelebA_Dataset/CelebA/023293.jpg,data/CelebA_Dataset/CelebA/023293.jpg,A_id_to_B_context
pair_016585,celeba_023293,celeba_008293,data/CelebA_Dataset/CelebA/023293.jpg,data/CelebA_Dataset/CelebA/008293.jpg,data/CelebA_Dataset/CelebA/008293.jpg,B_id_to_A_context
pair_016586,celeba_008294,celeba_023294,data/CelebA_Dataset/CelebA/008294.jpg,data/CelebA_Dataset/CelebA/023294.jpg,data/CelebA_Dataset/CelebA/023294.jpg,A_id_to_B_context
pair_016587,celeba_023294,celeba_008294,data/CelebA_Dataset/CelebA/023294.jpg,data/CelebA_Dataset/CelebA/008294.jpg,data/CelebA_Dataset/CelebA/008294.jpg,B_id_to_A_context
pair_016588,celeba_008295,celeba_023295,data/CelebA_Dataset/CelebA/008295.jpg,data/CelebA_Dataset/CelebA/023295.jpg,data/CelebA_Dataset/CelebA/023295.jpg,A_id_to_B_context
pair_016589,celeba_023295,celeba_008295,data/CelebA_Dataset/CelebA/023295.jpg,data/CelebA_Dataset/CelebA/008295.jpg,data/CelebA_Dataset/CelebA/008295.jpg,B_id_to_A_context
